ID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS
8000583;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000584;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000585;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000586;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000587;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000588;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-16888;-2687;1;0;0;0;Core staff;2.0
8000589;M;Y;N;2;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12463;-2170;1;1;0;0;Laborers;4.0
8000590;M;Y;N;2;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12463;-2170;1;1;0;0;Laborers;4.0
8000591;M;Y;N;2;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12463;-2170;1;1;0;0;Laborers;4.0
8000592;M;Y;N;2;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12463;-2170;1;1;0;0;Laborers;4.0
8000593;M;Y;N;1;112500.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-11998;-1135;1;1;0;0;Laborers;2.0
8000594;M;Y;N;1;112500.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-11998;-1135;1;1;0;0;Laborers;2.0
8000595;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000596;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000597;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000598;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000599;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000600;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000601;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000602;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000603;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000604;F;Y;N;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13590;-982;1;0;1;0;;2.0
8000605;M;Y;N;0;216000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15455;-890;1;1;0;0;Laborers;2.0
8000606;F;Y;N;0;202500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15527;-1744;1;1;1;0;Sales staff;2.0
8000607;F;Y;N;0;202500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15527;-1744;1;1;1;0;Sales staff;2.0
8000608;F;Y;N;0;202500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15527;-1744;1;1;1;0;Sales staff;2.0
8000609;F;Y;N;0;202500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15527;-1744;1;1;1;0;Sales staff;2.0
8000610;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000611;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000612;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000613;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000614;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000615;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000616;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000617;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000618;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000619;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000620;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000621;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000622;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000623;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-18813;-9748;1;0;0;0;Laborers;2.0
8000624;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-20302;365243;1;0;1;0;;1.0
8000625;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-20302;365243;1;0;1;0;;1.0
8000626;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-20302;365243;1;0;1;0;;1.0
8000627;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-20302;365243;1;0;1;0;;1.0
8000628;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000629;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000630;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000631;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000632;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000633;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000634;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000635;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000636;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000637;M;Y;N;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-15153;-3143;1;1;1;0;Laborers;2.0
8000638;F;Y;N;0;315000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17074;-798;1;0;0;0;Accountants;2.0
8000639;F;Y;N;0;315000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17074;-798;1;0;0;0;Accountants;2.0
8000640;F;Y;N;0;315000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17074;-798;1;0;0;0;Accountants;2.0
8000641;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21316;365243;1;0;0;0;;2.0
8000642;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21316;365243;1;0;0;0;;2.0
8000643;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21316;365243;1;0;0;0;;2.0
8000644;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21316;365243;1;0;0;0;;2.0
8000645;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21316;365243;1;0;0;0;;2.0
8000646;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-11682;-678;1;0;0;0;Sales staff;1.0
8000647;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-11682;-678;1;0;0;0;Sales staff;1.0
8000648;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-11682;-678;1;0;0;0;Sales staff;1.0
8000649;F;N;N;0;45000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-14374;-798;1;0;1;0;Sales staff;1.0
8000650;F;N;N;0;45000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-14374;-798;1;0;1;0;Sales staff;1.0
8000651;F;Y;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-8488;-1835;1;0;1;0;;2.0
8000652;F;Y;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-8488;-1835;1;0;1;0;;2.0
8000653;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-23532;365243;1;0;1;0;;1.0
8000654;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-23532;365243;1;0;1;0;;1.0
8000655;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000656;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000657;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000658;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000659;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000660;F;Y;N;0;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17383;-890;1;1;1;0;Core staff;2.0
8000661;F;Y;N;0;315000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13455;-2748;1;1;1;0;Sales staff;2.0
8000662;F;Y;N;0;315000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-13455;-2748;1;1;1;0;Sales staff;2.0
8000663;F;N;N;1;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12872;-3720;1;1;0;0;Sales staff;3.0
8000664;F;N;N;1;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12872;-3720;1;1;0;0;Sales staff;3.0
8000665;F;N;N;1;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12872;-3720;1;1;0;0;Sales staff;3.0
8000666;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000667;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000668;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000669;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000670;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000671;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000672;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000673;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000674;F;N;N;2;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-12277;-982;1;1;1;0;High skill tech staff;4.0
8000675;M;Y;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17367;365243;1;0;0;0;;2.0
8000676;M;Y;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17367;365243;1;0;0;0;;2.0
8000677;M;Y;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-17367;365243;1;0;0;0;;2.0
8000678;M;Y;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19056;-99;1;1;0;0;Drivers;2.0
8000679;M;Y;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19056;-99;1;1;0;0;Drivers;2.0
8000680;M;Y;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19056;-99;1;1;0;0;Drivers;2.0
8000681;M;Y;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19056;-99;1;1;0;0;Drivers;2.0
8000682;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000683;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000684;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000685;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000686;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000687;F;N;N;0;238500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-19305;-3296;1;1;0;0;Laborers;2.0
8000688;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-9890;-2047;1;0;1;0;Laborers;2.0
8000689;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-9890;-2047;1;0;1;0;Laborers;2.0
8000690;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;-9890;-2047;1;0;1;0;Laborers;2.0
8000691;M;Y;N;1;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-10049;-283;1;1;0;0;Drivers;3.0
8000692;M;Y;N;1;144000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-10049;-283;1;1;0;0;Drivers;3.0
8000693;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21426;365243;1;0;1;0;;2.0
8000694;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21426;365243;1;0;1;0;;2.0
8000695;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21426;365243;1;0;1;0;;2.0
8000696;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-21426;365243;1;0;1;0;;2.0
8000697;M;N;N;0;202500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-8489;-921;1;1;0;0;;1.0
8000698;M;N;N;0;202500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-8489;-921;1;1;0;0;;1.0
8000699;M;N;N;0;117000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-14689;-3661;1;1;0;0;Low-skill Laborers;1.0
8000700;M;N;N;0;117000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-14689;-3661;1;1;0;0;Low-skill Laborers;1.0
8000701;M;N;N;0;117000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-14689;-3661;1;1;0;0;Low-skill Laborers;1.0
8000702;M;N;N;0;117000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-14689;-3661;1;1;0;0;Low-skill Laborers;1.0
8000703;M;N;N;0;117000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-14689;-3661;1;1;0;0;Low-skill Laborers;1.0
8000704;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000705;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000706;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000707;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000708;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000709;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000710;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000711;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;-18650;-10936;1;0;1;0;;2.0
8000712;M;N;N;0;225000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-10166;-1774;1;1;0;0;;1.0
8000713;M;N;N;0;225000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-10166;-1774;1;1;0;0;;1.0
8000714;M;N;N;0;225000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-10166;-1774;1;1;0;0;;1.0
8000715;M;N;N;0;225000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;-10166;-1774;1;1;0;0;;1.0
8000716;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000717;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000718;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000719;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000720;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000721;F;N;N;0;126000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-19191;365243;1;0;0;0;;1.0
8000722;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-15805;-433;1;1;0;0;Core staff;2.0
8000723;F;N;N;0;135000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;-15805;-433;1;1;0;0;Core staff;2.0
8000724;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000725;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000726;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000727;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000728;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000729;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000730;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000731;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000732;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000733;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000734;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000735;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000736;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000737;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000738;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;-21688;365243;1;0;1;0;;1.0
8000739;F;N;N;0;153000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-23299;365243;1;0;1;0;;1.0
8000740;F;N;N;0;153000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-23299;365243;1;0;1;0;;1.0
8000741;F;N;N;0;153000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-23299;365243;1;0;1;0;;1.0
8000742;F;N;N;0;153000.0;Pensioner;Secondary / secondary special;Separated;House / apartment;-23299;365243;1;0;1;0;;1.0
